date,volume_of_trades,strike,stock_close,stock_high,stock_low,stock_open,stock_traded_volume,divCash,expiration_date,options_close_price,options_volume,count,bid,bid_size,ask,ask_size,open_interest,delta,theta,vega,rho,epsilon,lambda,gamma,d1,d2,implied_vol,iv_error,expiration,realized_vol,realized_vol_diff_target,7_day_realized_vol_target,realized_vol_diff_bin_target,7_day_implied_vol_target,implied_vol_diff_target,implied_vol_diff_bin_target,options_close_price_7_days,options_7_day_diff,options_7_day_frac_diff,options_7_day_diff_bin,7_day_implied_7_day_forecasted_vol_diff,7_day_implied_7_day_forecasted_vol_diff_bin,current_implied_7_day_forecasted_vol_diff,current_implied_7_day_forecasted_vol_diff_bin,reported_estimate_eps_percent_diff,vix-open,vix-high,vix-low,vix-close,pos_em_count,neg_em_count,em_total_count,pos_nem_count,neu_em_count,neu_nem_count,neg_nem_count,nem_total_count,pos_total_count,neu_total_count,neg_total_count,total_count,article_sentiment,article_count,side_A,side_B,side_N,range_type_above_mean_range,range_type_below_mean_range,range_type_mean_range
2023-05-10,33849865410.0,109,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-05-26,4.52,1046.0,239.0,4.35,143.0,4.85,43.0,1322.0,0.6779,-0.0887,8.389,3.1229,-3.3211,16.7605,0.0509,0.462,0.399,0.301,0.0,16 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.5437,0.2426999999999999,1,12.5,7.98,1.765486725663717,1,0.2667596372598981,1,0.0240596372598981,1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,False,False,True,False,True,False
2023-05-10,33849865410.0,109,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-06-02,4.3,1502.0,167.0,4.8,33.0,5.0,15.0,1151.0,0.7029,-0.057,9.7098,4.6789,-4.9499,18.2679,0.0556,0.5328,0.4772,0.2216,0.0,23 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.3603,0.1387,1,12.4,8.100000000000001,1.8837209302325584,1,0.0833596372598981,1,-0.0553403627401018,-1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,False,False,True,False,True,False
2023-05-10,24286239602.0,111,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-05-19,2.45,6333.0,1320.0,2.45,508.0,2.54,58.0,2756.0,0.5799,-0.1165,6.8595,1.5375,-1.5979,26.4471,0.0786,0.2017,0.1572,0.2832,0.0001,9 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.7988,0.5156,1,10.1,7.649999999999999,3.1224489795918364,1,0.521859637259898,1,0.0062596372598981,1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,False,False,True,True,False,False
2023-05-10,24286239602.0,111,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-05-26,3.1,2134.0,227.0,3.1,18.0,3.25,19.0,1406.0,0.5727,-0.0878,9.1783,2.6698,-2.8057,20.6414,0.0605,0.1834,0.1254,0.2768,0.0002,16 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.5691,0.2923,1,10.9,7.800000000000001,2.5161290322580645,1,0.2921596372598982,1,-0.0001403627401018,-1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,False,False,True,True,False,False
2023-05-10,24286239602.0,111,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-06-09,4.2,228.0,61.0,4.1,4.0,4.25,12.0,193.0,0.5697,-0.067,12.5853,4.8879,-5.2331,15.1599,0.0437,0.1757,0.0953,0.2802,0.0,30 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.3317,0.0514999999999999,1,10.91,6.71,1.5976190476190475,1,0.0547596372598981,1,0.0032596372598981,1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,False,False,True,True,False,False
2023-05-10,26036656596.0,110,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-05-26,3.8,3610.0,707.0,3.7,19.0,3.85,19.0,2792.0,0.6279,-0.0895,8.8499,2.9093,-3.0759,18.4618,0.0556,0.3263,0.2655,0.2905,0.0002,16 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.5222,0.2317,1,11.55,7.750000000000001,2.0394736842105265,1,0.2452596372598981,1,0.0135596372598981,1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,True,False,False,False,False,True
2023-05-10,26036656596.0,110,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-06-02,4.4,1102.0,236.0,4.0,50.0,4.35,126.0,1704.0,0.616,-0.077,10.7142,4.0608,-4.338,15.6484,0.0465,0.2951,0.2216,0.2924,-0.0001,23 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.3095,0.0171,1,11.31,6.91,1.570454545454545,1,0.0325596372598981,1,0.0154596372598981,1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,True,False,False,False,False,True
2023-05-10,26036656596.0,110,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-06-09,4.66,674.0,75.0,4.3,58.0,4.85,19.0,576.0,0.6158,-0.0644,12.2385,5.2734,-5.6564,14.771,0.0438,0.2945,0.2165,0.2722,-0.0001,30 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.4052,0.133,1,12.25,7.59,1.628755364806867,1,0.1282596372598981,1,-0.0047403627401018,-1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,True,False,False,False,False,True
2023-05-10,95361767748.0,109,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-05-19,3.8,5320.0,1206.0,3.75,13.0,3.9,40.0,2925.0,0.7214,-0.1073,5.8918,1.8942,-1.988,21.215,0.0647,0.5872,0.5408,0.2954,0.0,9 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.6125,0.3171,1,11.89,8.09,2.1289473684210525,1,0.3355596372598982,1,0.0184596372598981,1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,True,False,False,False,True,False
2023-05-10,95361767748.0,109,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-05-26,4.52,1046.0,239.0,4.35,143.0,4.85,43.0,1322.0,0.6779,-0.0887,8.389,3.1229,-3.3211,16.7605,0.0509,0.462,0.399,0.301,0.0,16 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.5437,0.2426999999999999,1,12.5,7.98,1.765486725663717,1,0.2667596372598981,1,0.0240596372598981,1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,True,False,False,False,True,False
2023-05-10,95361767748.0,109,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-06-02,4.3,1502.0,167.0,4.8,33.0,5.0,15.0,1151.0,0.7029,-0.057,9.7098,4.6789,-4.9499,18.2679,0.0556,0.5328,0.4772,0.2216,0.0,23 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.3603,0.1387,1,12.4,8.100000000000001,1.8837209302325584,1,0.0833596372598981,1,-0.0553403627401018,-1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,True,False,False,False,True,False
2023-05-10,64130870628.0,111,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-05-19,2.45,6333.0,1320.0,2.45,508.0,2.54,58.0,2756.0,0.5799,-0.1165,6.8595,1.5375,-1.5979,26.4471,0.0786,0.2017,0.1572,0.2832,0.0001,9 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.7988,0.5156,1,10.1,7.649999999999999,3.1224489795918364,1,0.521859637259898,1,0.0062596372598981,1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,True,False,False,True,False,False
2023-05-10,64130870628.0,111,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-05-26,3.1,2134.0,227.0,3.1,18.0,3.25,19.0,1406.0,0.5727,-0.0878,9.1783,2.6698,-2.8057,20.6414,0.0605,0.1834,0.1254,0.2768,0.0002,16 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.5691,0.2923,1,10.9,7.800000000000001,2.5161290322580645,1,0.2921596372598982,1,-0.0001403627401018,-1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,True,False,False,True,False,False
2023-05-10,64130870628.0,111,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-06-09,4.2,228.0,61.0,4.1,4.0,4.25,12.0,193.0,0.5697,-0.067,12.5853,4.8879,-5.2331,15.1599,0.0437,0.1757,0.0953,0.2802,0.0,30 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.3317,0.0514999999999999,1,10.91,6.71,1.5976190476190475,1,0.0547596372598981,1,0.0032596372598981,1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,True,False,False,True,False,False
2023-05-10,42377977740.0,110,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-05-26,3.8,3610.0,707.0,3.7,19.0,3.85,19.0,2792.0,0.6279,-0.0895,8.8499,2.9093,-3.0759,18.4618,0.0556,0.3263,0.2655,0.2905,0.0002,16 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.5222,0.2317,1,11.55,7.750000000000001,2.0394736842105265,1,0.2452596372598981,1,0.0135596372598981,1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,False,True,False,False,False,True
2023-05-10,42377977740.0,110,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-06-02,4.4,1102.0,236.0,4.0,50.0,4.35,126.0,1704.0,0.616,-0.077,10.7142,4.0608,-4.338,15.6484,0.0465,0.2951,0.2216,0.2924,-0.0001,23 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.3095,0.0171,1,11.31,6.91,1.570454545454545,1,0.0325596372598981,1,0.0154596372598981,1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,False,True,False,False,False,True
2023-05-10,42377977740.0,110,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-06-09,4.66,674.0,75.0,4.3,58.0,4.85,19.0,576.0,0.6158,-0.0644,12.2385,5.2734,-5.6564,14.771,0.0438,0.2945,0.2165,0.2722,-0.0001,30 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.4052,0.133,1,12.25,7.59,1.628755364806867,1,0.1282596372598981,1,-0.0047403627401018,-1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,False,True,False,False,False,True
2023-05-10,119650105652.0,109,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-05-19,3.8,5320.0,1206.0,3.75,13.0,3.9,40.0,2925.0,0.7214,-0.1073,5.8918,1.8942,-1.988,21.215,0.0647,0.5872,0.5408,0.2954,0.0,9 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.6125,0.3171,1,11.89,8.09,2.1289473684210525,1,0.3355596372598982,1,0.0184596372598981,1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,False,True,False,False,True,False
2023-05-10,119650105652.0,109,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-05-26,4.52,1046.0,239.0,4.35,143.0,4.85,43.0,1322.0,0.6779,-0.0887,8.389,3.1229,-3.3211,16.7605,0.0509,0.462,0.399,0.301,0.0,16 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.5437,0.2426999999999999,1,12.5,7.98,1.765486725663717,1,0.2667596372598981,1,0.0240596372598981,1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,False,True,False,False,True,False
2023-05-10,119650105652.0,109,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-06-02,4.3,1502.0,167.0,4.8,33.0,5.0,15.0,1151.0,0.7029,-0.057,9.7098,4.6789,-4.9499,18.2679,0.0556,0.5328,0.4772,0.2216,0.0,23 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.3603,0.1387,1,12.4,8.100000000000001,1.8837209302325584,1,0.0833596372598981,1,-0.0553403627401018,-1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,False,True,False,False,True,False
2023-05-10,88647974688.0,111,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-05-19,2.45,6333.0,1320.0,2.45,508.0,2.54,58.0,2756.0,0.5799,-0.1165,6.8595,1.5375,-1.5979,26.4471,0.0786,0.2017,0.1572,0.2832,0.0001,9 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.7988,0.5156,1,10.1,7.649999999999999,3.1224489795918364,1,0.521859637259898,1,0.0062596372598981,1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,False,True,False,True,False,False
2023-05-10,88647974688.0,111,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-05-26,3.1,2134.0,227.0,3.1,18.0,3.25,19.0,1406.0,0.5727,-0.0878,9.1783,2.6698,-2.8057,20.6414,0.0605,0.1834,0.1254,0.2768,0.0002,16 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.5691,0.2923,1,10.9,7.800000000000001,2.5161290322580645,1,0.2921596372598982,1,-0.0001403627401018,-1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,False,True,False,True,False,False
2023-05-10,88647974688.0,111,111.3455358941,112.531228849,107.5393618706,107.579217096,63153367,0.0,2023-06-09,4.2,228.0,61.0,4.1,4.0,4.25,12.0,193.0,0.5697,-0.067,12.5853,4.8879,-5.2331,15.1599,0.0437,0.1757,0.0953,0.2802,0.0,30 days,0.2766985275763082,0.0002418351637936,0.2769403627401018,1,0.3317,0.0514999999999999,1,10.91,6.71,1.5976190476190475,1,0.0547596372598981,1,0.0032596372598981,1,0.0,17.58,18.31,16.36,16.94,451.0,134.0,30.0,775.0,252.0,372.0,307.0,45.0,1226.0,624.0,441.0,2291.0,0.0,0.0,False,True,False,True,False,False
2023-05-11,283118434920.0,117,116.1480905519,117.4932044083,113.9959083816,114.9773433064,78900029,0.0,2023-05-26,2.47,1755.0,355.0,2.37,42.0,2.57,62.0,1080.0,0.4993,-0.0931,9.4274,2.2906,-2.3921,23.5587,0.0621,-0.0016,-0.0567,0.2717,0.0003,15 days,0.3058543385114498,-0.0295737002849528,0.276280638226497,-1,0.3154,0.0437,1,6.37,3.9,1.5789473684210524,1,0.039119361773503,1,-0.004580638226497,-1,0.0,16.8,18.19,16.63,16.93,541.0,157.0,339.0,916.0,276.0,378.0,425.0,437.0,1457.0,654.0,582.0,2693.0,0.0,0.0,True,False,False,False,False,True
2023-05-11,283118434920.0,117,116.1480905519,117.4932044083,113.9959083816,114.9773433064,78900029,0.0,2023-06-02,3.1,435.0,102.0,2.85,50.0,3.5,266.0,355.0,0.5096,-0.079,11.4138,3.3942,-3.581,19.1704,0.0507,0.0242,-0.0431,0.2746,-0.0002,22 days,0.3058543385114498,-0.0295737002849528,0.276280638226497,-1,0.2211,-0.0535,-1,6.42,3.32,1.0709677419354835,1,-0.055180638226497,-1,-0.001680638226497,-1,0.0,16.8,18.19,16.63,16.93,541.0,157.0,339.0,916.0,276.0,378.0,425.0,437.0,1457.0,654.0,582.0,2693.0,0.0,0.0,True,False,False,False,False,True
2023-05-11,283118434920.0,117,116.1480905519,117.4932044083,113.9959083816,114.9773433064,78900029,0.0,2023-06-09,3.6,496.0,106.0,3.5,90.0,3.65,66.0,643.0,0.517,-0.0695,13.0963,4.5029,-4.7889,16.7406,0.0443,0.0428,-0.0342,0.2733,0.0001,29 days,0.3058543385114498,-0.0295737002849528,0.276280638226497,-1,0.2614,-0.0118999999999999,-1,7.1,3.5,0.972222222222222,1,-0.0148806382264969,-1,-0.002980638226497,-1,0.0,16.8,18.19,16.63,16.93,541.0,157.0,339.0,916.0,276.0,378.0,425.0,437.0,1457.0,654.0,582.0,2693.0,0.0,0.0,True,False,False,False,False,True
2023-05-11,43736500800.0,116,116.1480905519,117.4932044083,113.9959083816,114.9773433064,78900029,0.0,2023-05-19,2.31,5342.0,1240.0,2.25,14.0,2.31,35.0,2816.0,0.5653,-0.1288,6.7923,1.3937,-1.4443,28.533,0.0806,0.1644,0.1226,0.2827,-0.0001,8 days,0.3058543385114498,-0.0295737002849528,0.276280638226497,-1,0.4218,0.1391,1,6.85,4.539999999999999,1.965367965367965,1,0.145519361773503,1,0.0064193617735029,1,0.0,16.8,18.19,16.63,16.93,541.0,157.0,339.0,916.0,276.0,378.0,425.0,437.0,1457.0,654.0,582.0,2693.0,0.0,0.0,True,False,False,False,True,False
2023-05-11,43736500800.0,116,116.1480905519,117.4932044083,113.9959083816,114.9773433064,78900029,0.0,2023-05-26,3.1,413.0,163.0,2.58,74.0,3.15,171.0,513.0,0.5595,-0.097,9.3224,2.5529,-2.6803,21.0399,0.0586,0.1497,0.0919,0.2847,0.0,15 days,0.3058543385114498,-0.0295737002849528,0.276280638226497,-1,0.3945,0.1098,1,7.54,4.44,1.432258064516129,1,0.118219361773503,1,0.0084193617735029,1,0.0,16.8,18.19,16.63,16.93,541.0,157.0,339.0,916.0,276.0,378.0,425.0,437.0,1457.0,654.0,582.0,2693.0,0.0,0.0,True,False,False,False,True,False
2023-05-11,43736500800.0,116,116.1480905519,117.4932044083,113.9959083816,114.9773433064,78900029,0.0,2023-06-02,3.94,373.0,81.0,3.05,84.0,3.85,16.0,458.0,0.5571,-0.0865,11.2999,3.6771,-3.9145,16.4863,0.0453,0.1437,0.069,0.3041,-0.0001,22 days,0.3058543385114498,-0.0295737002849528,0.276280638226497,-1,0.3107,0.0065999999999999,1,7.77,3.83,0.9720812182741116,1,0.0344193617735029,1,0.0278193617735029,1,0.0,16.8,18.19,16.63,16.93,541.0,157.0,339.0,916.0,276.0,378.0,425.0,437.0,1457.0,654.0,582.0,2693.0,0.0,0.0,True,False,False,False,True,False
2023-05-11,43736500800.0,116,116.1480905519,117.4932044083,113.9959083816,114.9773433064,78900029,0.0,2023-06-09,4.13,102.0,49.0,4.05,68.0,4.65,103.0,439.0,0.561,-0.0699,12.9544,4.8683,-5.1965,15.8338,0.0436,0.1537,0.0761,0.2751,0.0001,29 days,0.3058543385114498,-0.0295737002849528,0.276280638226497,-1,0.281,0.0059,1,8.05,3.920000000000001,0.9491525423728816,1,0.004719361773503,1,-0.0011806382264969,-1,0.0,16.8,18.19,16.63,16.93,541.0,157.0,339.0,916.0,276.0,378.0,425.0,437.0,1457.0,654.0,582.0,2693.0,0.0,0.0,True,False,False,False,True,False
2023-05-11,159807895380.0,117,116.1480905519,117.4932044083,113.9959083816,114.9773433064,78900029,0.0,2023-05-26,2.47,1755.0,355.0,2.37,42.0,2.57,62.0,1080.0,0.4993,-0.0931,9.4274,2.2906,-2.3921,23.5587,0.0621,-0.0016,-0.0567,0.2717,0.0003,15 days,0.3058543385114498,-0.0295737002849528,0.276280638226497,-1,0.3154,0.0437,1,6.37,3.9,1.5789473684210524,1,0.039119361773503,1,-0.004580638226497,-1,0.0,16.8,18.19,16.63,16.93,541.0,157.0,339.0,916.0,276.0,378.0,425.0,437.0,1457.0,654.0,582.0,2693.0,0.0,0.0,True,False,False,True,False,False
2023-05-11,159807895380.0,117,116.1480905519,117.4932044083,113.9959083816,114.9773433064,78900029,0.0,2023-06-02,3.1,435.0,102.0,2.85,50.0,3.5,266.0,355.0,0.5096,-0.079,11.4138,3.3942,-3.581,19.1704,0.0507,0.0242,-0.0431,0.2746,-0.0002,22 days,0.3058543385114498,-0.0295737002849528,0.276280638226497,-1,0.2211,-0.0535,-1,6.42,3.32,1.0709677419354835,1,-0.055180638226497,-1,-0.001680638226497,-1,0.0,16.8,18.19,16.63,16.93,541.0,157.0,339.0,916.0,276.0,378.0,425.0,437.0,1457.0,654.0,582.0,2693.0,0.0,0.0,True,False,False,True,False,False
2023-05-11,159807895380.0,117,116.1480905519,117.4932044083,113.9959083816,114.9773433064,78900029,0.0,2023-06-09,3.6,496.0,106.0,3.5,90.0,3.65,66.0,643.0,0.517,-0.0695,13.0963,4.5029,-4.7889,16.7406,0.0443,0.0428,-0.0342,0.2733,0.0001,29 days,0.3058543385114498,-0.0295737002849528,0.276280638226497,-1,0.2614,-0.0118999999999999,-1,7.1,3.5,0.972222222222222,1,-0.0148806382264969,-1,-0.002980638226497,-1,0.0,16.8,18.19,16.63,16.93,541.0,157.0,339.0,916.0,276.0,378.0,425.0,437.0,1457.0,654.0,582.0,2693.0,0.0,0.0,True,False,False,True,False,False
2023-05-11,245212223480.0,117,116.1480905519,117.4932044083,113.9959083816,114.9773433064,78900029,0.0,2023-05-26,2.47,1755.0,355.0,2.37,42.0,2.57,62.0,1080.0,0.4993,-0.0931,9.4274,2.2906,-2.3921,23.5587,0.0621,-0.0016,-0.0567,0.2717,0.0003,15 days,0.3058543385114498,-0.0295737002849528,0.276280638226497,-1,0.3154,0.0437,1,6.37,3.9,1.5789473684210524,1,0.039119361773503,1,-0.004580638226497,-1,0.0,16.8,18.19,16.63,16.93,541.0,157.0,339.0,916.0,276.0,378.0,425.0,437.0,1457.0,654.0,582.0,2693.0,0.0,0.0,False,True,False,False,False,True
2023-05-11,245212223480.0,117,116.1480905519,117.4932044083,113.9959083816,114.9773433064,78900029,0.0,2023-06-02,3.1,435.0,102.0,2.85,50.0,3.5,266.0,355.0,0.5096,-0.079,11.4138,3.3942,-3.581,19.1704,0.0507,0.0242,-0.0431,0.2746,-0.0002,22 days,0.3058543385114498,-0.0295737002849528,0.276280638226497,-1,0.2211,-0.0535,-1,6.42,3.32,1.0709677419354835,1,-0.055180638226497,-1,-0.001680638226497,-1,0.0,16.8,18.19,16.63,16.93,541.0,157.0,339.0,916.0,276.0,378.0,425.0,437.0,1457.0,654.0,582.0,2693.0,0.0,0.0,False,True,False,False,False,True
2023-05-11,245212223480.0,117,116.1480905519,117.4932044083,113.9959083816,114.9773433064,78900029,0.0,2023-06-09,3.6,496.0,106.0,3.5,90.0,3.65,66.0,643.0,0.517,-0.0695,13.0963,4.5029,-4.7889,16.7406,0.0443,0.0428,-0.0342,0.2733,0.0001,29 days,0.3058543385114498,-0.0295737002849528,0.276280638226497,-1,0.2614,-0.0118999999999999,-1,7.1,3.5,0.972222222222222,1,-0.0148806382264969,-1,-0.002980638226497,-1,0.0,16.8,18.19,16.63,16.93,541.0,157.0,339.0,916.0,276.0,378.0,425.0,437.0,1457.0,654.0,582.0,2693.0,0.0,0.0,False,True,False,False,False,True
2023-05-11,45981749226.0,116,116.1480905519,117.4932044083,113.9959083816,114.9773433064,78900029,0.0,2023-05-19,2.31,5342.0,1240.0,2.25,14.0,2.31,35.0,2816.0,0.5653,-0.1288,6.7923,1.3937,-1.4443,28.533,0.0806,0.1644,0.1226,0.2827,-0.0001,8 days,0.3058543385114498,-0.0295737002849528,0.276280638226497,-1,0.4218,0.1391,1,6.85,4.539999999999999,1.965367965367965,1,0.145519361773503,1,0.0064193617735029,1,0.0,16.8,18.19,16.63,16.93,541.0,157.0,339.0,916.0,276.0,378.0,425.0,437.0,1457.0,654.0,582.0,2693.0,0.0,0.0,False,True,False,False,True,False
2023-05-11,45981749226.0,116,116.1480905519,117.4932044083,113.9959083816,114.9773433064,78900029,0.0,2023-05-26,3.1,413.0,163.0,2.58,74.0,3.15,171.0,513.0,0.5595,-0.097,9.3224,2.5529,-2.6803,21.0399,0.0586,0.1497,0.0919,0.2847,0.0,15 days,0.3058543385114498,-0.0295737002849528,0.276280638226497,-1,0.3945,0.1098,1,7.54,4.44,1.432258064516129,1,0.118219361773503,1,0.0084193617735029,1,0.0,16.8,18.19,16.63,16.93,541.0,157.0,339.0,916.0,276.0,378.0,425.0,437.0,1457.0,654.0,582.0,2693.0,0.0,0.0,False,True,False,False,True,False
2023-05-11,45981749226.0,116,116.1480905519,117.4932044083,113.9959083816,114.9773433064,78900029,0.0,2023-06-02,3.94,373.0,81.0,3.05,84.0,3.85,16.0,458.0,0.5571,-0.0865,11.2999,3.6771,-3.9145,16.4863,0.0453,0.1437,0.069,0.3041,-0.0001,22 days,0.3058543385114498,-0.0295737002849528,0.276280638226497,-1,0.3107,0.0065999999999999,1,7.77,3.83,0.9720812182741116,1,0.0344193617735029,1,0.0278193617735029,1,0.0,16.8,18.19,16.63,16.93,541.0,157.0,339.0,916.0,276.0,378.0,425.0,437.0,1457.0,654.0,582.0,2693.0,0.0,0.0,False,True,False,False,True,False
2023-05-11,45981749226.0,116,116.1480905519,117.4932044083,113.9959083816,114.9773433064,78900029,0.0,2023-06-09,4.13,102.0,49.0,4.05,68.0,4.65,103.0,439.0,0.561,-0.0699,12.9544,4.8683,-5.1965,15.8338,0.0436,0.1537,0.0761,0.2751,0.0001,29 days,0.3058543385114498,-0.0295737002849528,0.276280638226497,-1,0.281,0.0059,1,8.05,3.920000000000001,0.9491525423728816,1,0.004719361773503,1,-0.0011806382264969,-1,0.0,16.8,18.19,16.63,16.93,541.0,157.0,339.0,916.0,276.0,378.0,425.0,437.0,1457.0,654.0,582.0,2693.0,0.0,0.0,False,True,False,False,True,False
2023-05-11,152357260328.0,117,116.1480905519,117.4932044083,113.9959083816,114.9773433064,78900029,0.0,2023-05-26,2.47,1755.0,355.0,2.37,42.0,2.57,62.0,1080.0,0.4993,-0.0931,9.4274,2.2906,-2.3921,23.5587,0.0621,-0.0016,-0.0567,0.2717,0.0003,15 days,0.3058543385114498,-0.0295737002849528,0.276280638226497,-1,0.3154,0.0437,1,6.37,3.9,1.5789473684210524,1,0.039119361773503,1,-0.004580638226497,-1,0.0,16.8,18.19,16.63,16.93,541.0,157.0,339.0,916.0,276.0,378.0,425.0,437.0,1457.0,654.0,582.0,2693.0,0.0,0.0,False,True,False,True,False,False
